rule_id,bt_id,business_term_name,business_unit,table_name,target_column,execution_column,dq_dimension,rule_type,source_row,record_identifier,failed_value,failure_reason
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1853,FIN-0001852,2025-02-02 05:39:38.150000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1855,FIN-0001854,2024-05-23 05:39:38.147000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1860,FIN-0001859,2025-02-28 05:39:38.141000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1871,FIN-0001870,2024-11-08 05:39:38.143000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1902,FIN-0001901,2024-03-19 05:39:38.147000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1905,FIN-0001904,2024-04-18 05:39:38.129000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1925,FIN-0001924,2024-09-27 05:39:38.146000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1955,FIN-0001954,2025-03-17 05:39:38.142000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1984,FIN-0001983,2025-02-26 05:39:38.132000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,1987,FIN-0001986,2024-05-09 05:39:38.152000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2008,FIN-0002007,2024-08-08 05:39:38.156000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2025,FIN-0002024,2024-04-19 05:39:38.140000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2036,FIN-0002035,2025-05-04 05:39:38.149000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2051,FIN-0002050,2024-04-22 05:39:38.147000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2065,FIN-0002064,2024-06-07 05:39:38.154000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2145,FIN-0002144,2024-04-15 05:39:38.152000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2161,FIN-0002160,2024-04-12 05:39:38.153000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2174,FIN-0002173,2024-03-01 05:39:38.133000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2197,FIN-0002196,2024-04-30 05:39:38.151000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2215,FIN-0002214,2024-03-03 05:39:38.144000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2224,FIN-0002223,2025-05-24 05:39:38.129000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2251,FIN-0002250,2024-11-17 05:39:38.146000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2253,FIN-0002252,2025-01-05 05:39:38.152000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2256,FIN-0002255,2024-09-21 05:39:38.145000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2268,FIN-0002267,2024-04-30 05:39:38.150000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2298,FIN-0002297,2024-12-26 05:39:38.149000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2304,FIN-0002303,2024-11-10 05:39:38.154000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2326,FIN-0002325,2025-01-02 05:39:38.130000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2338,FIN-0002337,2025-06-08 05:39:38.135000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2381,FIN-0002380,2025-05-25 05:39:38.139000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2396,FIN-0002395,2024-09-04 05:39:38.155000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2432,FIN-0002431,2025-04-04 05:39:38.128000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2439,FIN-0002438,2025-03-18 05:39:38.137000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2472,FIN-0002471,2024-07-27 05:39:38.151000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2501,FIN-0002500,2025-02-28 05:39:38.146000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2509,FIN-0002508,2024-12-24 05:39:38.147000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2518,FIN-0002517,2024-10-29 05:39:38.132000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2545,FIN-0002544,2024-12-29 05:39:38.144000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2568,FIN-0002567,2024-11-08 05:39:38.151000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2592,FIN-0002591,2024-03-12 05:39:38.129000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2610,FIN-0002609,2024-10-13 05:39:38.145000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2612,FIN-0002611,2024-09-03 05:39:38.128000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2634,FIN-0002633,2024-11-08 05:39:38.148000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2667,FIN-0002666,2025-04-08 05:39:38.133000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2681,FIN-0002680,2024-11-25 05:39:38.148000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2700,FIN-0002699,2025-04-08 05:39:38.153000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2702,FIN-0002701,2025-05-05 05:39:38.156000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2721,FIN-0002720,2024-04-01 05:39:38.156000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2729,FIN-0002728,2024-06-20 05:39:38.150000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2738,FIN-0002737,2024-10-12 05:39:38.132000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2746,FIN-0002745,2024-07-03 05:39:38.134000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2783,FIN-0002782,2024-05-03 05:39:38.153000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2840,FIN-0002839,2025-05-16 05:39:38.135000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2846,FIN-0002845,2024-03-23 05:39:38.138000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2857,FIN-0002856,2025-05-17 05:39:38.154000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2891,FIN-0002890,2025-01-10 05:39:38.141000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2902,FIN-0002901,2025-03-28 05:39:38.133000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2906,FIN-0002905,2025-02-12 05:39:38.152000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2918,FIN-0002917,2025-06-09 05:39:38.134000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2972,FIN-0002971,2024-03-04 05:39:38.129000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2984,FIN-0002983,2024-07-01 05:39:38.134000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,2994,FIN-0002993,2024-12-29 05:39:38.149000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3012,FIN-0003011,2024-08-26 05:39:38.136000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3032,FIN-0003031,2024-07-14 05:39:38.155000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3062,FIN-0003061,2025-05-22 05:39:38.149000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3063,FIN-0003062,2024-03-02 05:39:38.149000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3086,FIN-0003085,2024-03-09 05:39:38.150000,Record is stale or has no valid update timestamp.
DQ-00054,BT-0002,Record Owner Email,FIN,financial_transactions,record_owner_email,last_updated,Timeliness,maximum_age_days,3096,FIN-0003095,2024-06-12 05:39:38.153000,Record is stale or has no valid update timestamp.
